id,name,external_id,external_id_type,entity_type,place_id,province_id,autonomous_region_id,dir3,ute_id,administration_level,parent_id,nifs,custom_place_id,is_contractor,is_assignee,slug,address,postal_code,country_name,country_code,place_name,import_pending
6808,Alcaldía del Ayuntamiento de Boqueixón,,,4,15089,15,12,L01150124,,,,{P1501200H},,t,f,alcaldadelayuntamientodeboqueixn,Forte s/n,15881,España,ES,Vedra,f
41063,Junta de Gobierno Local del Ayuntamiento de Bollullos Par del Condado,,,4,21013,21,1,L01210139,,,,{P2101300H},,t,f,juntadegobiernolocaldelayuntamientodebollullospardelcondado,"Plaza Sagrado Corazón de Jesús, 1",21710,España,ES,Bollullos Par del Condado,f
9592,Junta de Gobierno Local del Ayuntamiento de Catral,,,4,3059,3,10,L01030553,,,,{P0305500A},,t,f,juntadegobiernolocaldelayuntamientodecatral,"Plaza de España, 1",3158,España,ES,Crevillent,f
2939,Junta de Gobierno Local del Ayuntamiento de Benalúa de las Villas,,,4,18028,18,1,L01180286,,,,{P1802900I},,t,f,juntadegobiernolocaldelayuntamientodebenaladelasvillas,Avenida de Madrid 101,18566,España,ES,Benalúa de las Villas,f
6555,Junta de Gobierno Local del Ayuntamiento de Almanza,,,4,24052,24,7,L01240042,,,,{P2400400D},,t,f,juntadegobiernolocaldelayuntamientodealmanza,"Avda Europa, 33",24170,España,ES,Cebanico,f
4545,Junta de Gobierno Local del Ayuntamiento de Aracena,,,4,21007,21,1,L01210078,,,,{P2100700J},,t,t,juntadegobiernolocaldelayuntamientodearacena,"Plaza Marquesa de Aracena, s/n",21200,España,ES,Aracena,f
4712,Alcaldía del Ayuntamiento de Almargen,,,4,29010,29,1,L01290108,,,,{P2901000F},,t,f,alcaldadelayuntamientodealmargen,"Corredera, 36",29330,España,ES,Almargen,f
41404,Junta de Gobierno Local del Ayuntamiento de Cantalejo,,,4,40040,40,7,L01400404,,,,{P4004400J},,t,f,juntadegobiernolocaldelayuntamientodecantalejo,Plaza de España nº 3,40320,España,ES,Cantalejo,f
12629,Alcaldía del Ayuntamiento de Ballesteros de Calatrava,,,4,13022,13,8,L01130224,,,,{P1302200I},,t,f,alcaldadelayuntamientodeballesterosdecalatrava,"Plaza de la Constitución, 1",13432,España,ES,Ballesteros de Calatrava,f
4000,Junta de Gobierno Local del Ayuntamiento de Aranga,,,4,15003,15,12,L01150032,,,,{P1500300G},,t,f,juntadegobiernolocaldelayuntamientodearanga,"Plaza Maestro Mosquera, 1",15317,España,ES,Aranga,f
2079,Junta de Gobierno Local del Ayuntamiento de Baza,,,4,18023,18,1,L01180233,,,,{P1802400J},,t,f,juntadegobiernolocaldelayuntamientodebaza,"Plaza Mayor, 4",18800,España,ES,Baza,f
40600,Junta de Gobierno Local del Ayuntamiento de Alcantarilla,,,4,30005,30,14,L01300050,,,,{P3000500C},,t,f,juntadegobiernolocaldelayuntamientodealcantarilla,"Plaza de San Pedro, s/n",30820,España,ES,Alcantarilla,f
40877,Junta de Gobierno Local del Ayuntamiento de Bergondo,,,4,15008,15,12,L01150085,,,,{P1500800F},,t,f,juntadegobiernolocaldelayuntamientodebergondo,"Carretera de A Coruña, 12",15165,España,ES,Bergondo,f
64644,Junta de Gobierno Local del Ayuntamiento de Brazatortas,,,4,13024,13,8,L01130245,,,,{P1302400E},,t,f,juntadegobiernolocaldelayuntamientodebrazatortas,Plaza Constitución nº 1,13450,España,ES,Brazatortas,f
233555,Alcaldía del Ayuntamiento de Bédar,,,4,4048,4,1,L01040221,,,,{P0402200J},,t,f,alcaldadelayuntamientodebdar,"Plaza Constitución, 1",4288,España,ES,"Gallardos, Los",f
2799,Alcaldía del Ayuntamiento de Alcalà de Xivert,,,4,12004,12,10,L01120043,,,,{P1200400H},,t,f,alcaldadelayuntamientodealcaldexivert,"C/ Purísima, 21",12570,España,ES,Alcalà de Xivert,f
44456,Junta de Gobierno Local del Ayuntamiento de Berlanga del Bierzo,,,4,24169,24,7,L01240191,,,,{P2402000J},,t,f,juntadegobiernolocaldelayuntamientodeberlangadelbierzo,Plaza del Ayuntamiento s/n,24438,España,ES,Toreno,f
3914,Junta de Gobierno Local del Ayuntamiento de Archena,,,4,30009,30,14,L01300098,,,,{P3000900E},,t,f,juntadegobiernolocaldelayuntamientodearchena,"Mayor, 26",30600,España,ES,Archena,f
41491,Alcaldía del Ayuntamiento de Albocàsser,,,4,12003,12,10,L01120038,,,,{P1200300J},,t,f,alcaldadelayuntamientodealbocsser,"Plaza Iglesia, 7",12140,España,ES,Albocàsser,f
40641,Junta de Gobierno Local del Ayuntamiento de Adra,,,4,4003,4,1,L01040031,,,,{P0400300J},,t,f,juntadegobiernolocaldelayuntamientodeadra,"Plaza Puerta del Mar, 3",4770,España,ES,Adra,f
1748,Junta de Gobierno Local del Ayuntamiento de Ávila,,,4,5019,5,7,L01050198,,,,{P0501900E},,t,f,juntadegobiernolocaldelayuntamientodevila,"Plaza del Mercado Chico, 1",5001,España,ES,Ávila,f
10807,Junta de Gobierno Local del Ayuntamiento de Almadén,,,4,13011,13,8,L01130111,,,,{P1301100B},,t,f,juntadegobiernolocaldelayuntamientodealmadn,"Plaza de la Constitución, nº 1",13400,España,ES,Almadén,f
9433,Junta de Gobierno Local del Ayuntamiento de Ayora,,,4,46044,46,10,L01460446,,,,{P4604400D},,t,f,juntadegobiernolocaldelayuntamientodeayora,"C/ Marquesa de Zenete, 60",46620,España,ES,Ayora,f
4419,Junta de Gobierno del Ayuntamiento de Vilagarcía de Arousa,,,4,36060,36,12,L01360600,,,,{P3606000B},,t,f,juntadegobiernodelayuntamientodevilagarcadearousa,"Plaza Ravella, 1",36600,España,ES,Vilagarcía de Arousa,f
6727,Junta de Gobierno Local del Ayuntamiento de Artenara,,,4,35005,35,5,L01350056,,,,{P3500500H},,t,f,juntadegobiernolocaldelayuntamientodeartenara,"Avda. de Matías Vega, 1",35350,España,ES,Artenara,f
8182,JUNTA DE GOBIERNO LOCAL AYUNTAMIENTO DE VÍCAR,,,4,4102,4,1,L01041024,,,,{P0410200J},,t,f,juntadegobiernolocalayuntamientodevcar,"Bulevar Ciudad de Vícar, 1331",4738,España,ES,Vícar,f
8687,Alcaldía del Ayuntamiento de Badolatosa,,,4,41014,41,1,L01410140,,,,{P4101400B},,t,f,alcaldadelayuntamientodebadolatosa,"Avda. de Cuba, 32",41570,España,ES,Badolatosa,f
3776,Junta de Gobierno del Ayuntamiento de Viso del Marqués,,,4,13098,13,8,L01130988,,,,{P1309800I},,t,f,juntadegobiernodelayuntamientodevisodelmarqus,"Plaza de Oretania, 8",13770,España,ES,Viso del Marqués,f
14610,Junta de Gobierno Local del Ayuntamiento de Arcos de Jalón,,,4,42025,42,7,L01420256,,,,{P4203900H},,t,f,juntadegobiernolocaldelayuntamientodearcosdejaln,"Avenida Constitución, nº 28",42250,España,ES,Arcos de Jalón,f
18423,Junta de Gobierno Local del Ayuntamiento de Bande,,,4,32006,32,12,L01320065,,,,{P3200700G},,t,f,juntadegobiernolocaldelayuntamientodebande,Rúa San Roque nº 2,32840,España,ES,Bande,f
42784,Junta de Gobierno Local de l'Ajuntament d'Artà,,,,7006,7,4,L01070064,,,,{P0700600J},,t,f,juntadegobiernolocaldelajuntamentdart,"Pl Ajuntament, 1",7570,España,ES,Artà,f
2199,Junta de Gobierno Local del Ayuntamiento de Abenójar,,,4,13001,13,8,L01130013,,,,{P1300100C},,t,f,juntadegobiernolocaldelayuntamientodeabenjar,Plaza de la Constitución nº 3,13180,España,ES,Abenójar,f
16237,Junta de Gobierno Local del Ayuntamiento de Ajalvir,,,4,28002,28,13,L01280029,,,,{P2800200D},,t,f,juntadegobiernolocaldelayuntamientodeajalvir,Plaza de la Villa nº 1,28864,España,ES,Ajalvir,f
7527,Junta de Gobierno del Ayuntamiento de Touro,,,4,15085,15,12,L01150853,,,,{P1508600B},,t,f,juntadegobiernodelayuntamientodetouro,"Isabel II, 26",15822,España,ES,Touro,f
12239,Junta de Gobierno Local del Ayuntamiento de Albuixech,,,4,46014,46,10,L01460142,,,,{P4601400G},,t,f,juntadegobiernolocaldelayuntamientodealbuixech,Plaza del Ayuntamiento 1,46550,España,ES,Albuixech,f
16431,Junta de Gobierno Local del Ayuntamiento de Abarán,,,4,30002,30,14,L01300026,,,,{P3000200J},,t,f,juntadegobiernolocaldelayuntamientodeabarn,Plaza Vieja 1,30550,España,ES,Abarán,f
56093,Junta de Gobierno del Ayuntamiento de Víznar ,,,4,18189,18,1,L01181895,,,,{P1819300C},,t,f,juntadegobiernodelayuntamientodevznar,Plaza de la Constitución,18179,España,ES,Víznar,f
22783,Junta de Gobierno Local del Ayuntamiento de Abejar,,,4,42045,42,7,L01420011,,,,{P4200200F},,t,f,juntadegobiernolocaldelayuntamientodeabejar,Cl Barrancazo sn,42146,España,ES,Cabrejas del Pinar,f
2852,Junta de Gobierno del Ayuntamiento de Tudela de Duero,,,4,47082,47,7,L01471757,,,,{P4717600C},,t,f,juntadegobiernodelayuntamientodetudeladeduero,"Plaza España, 1",47230,España,ES,Matapozuelos,f
4210,Alcaldía de l'Ajuntament de Sóller,,,4,7061,7,4,L01070619,,,,{P0706100E},,t,f,alcaldadelajuntamentdesller,"Plaça Constitució, 1",7100,España,ES,Sóller,f
40509,Junta de Gobierno del Ayuntamiento de Torrevieja,,,4,3133,3,10,L01031339,,,,{P0313300F},,t,f,juntadegobiernodelayuntamientodetorrevieja,"Plaza Constitución, 4 ",3180,España,ES,Torrevieja,f
18634,Junta de Gobierno del Concello de Vila de Cruces,,,,36059,36,12,L01360596,,,,{P3605900D},,t,f,juntadegobiernodelconcellodeviladecruces,"Plaza Juan Carlos I, s/n",36590,España,ES,Vila de Cruces,f
5685,JUNTA DE GOBIERNO LOCAL AYUNTAMIENTO DE PULPÍ,,,4,4075,4,1,L01040754,,,,{P0407500H},,t,f,juntadegobiernolocalayuntamientodepulp,"Avda de Adalucía, 89",4640,España,ES,Pulpí,f
31057,Junta de Gobierno del Ayuntamiento do Grove,,,,36022,36,12,L01360221,,,,{P3602200B},,t,f,juntadegobiernodelayuntamientodogrove,"Cándido Acuña Blanco, 3",36980,España,ES,"Grove, O",f
6962,Junta de Gobierno del Ayuntamiento de Vinalesa ,,,4,46260,46,10,L01462606,,,,{P4626200B},,t,f,juntadegobiernodelayuntamientodevinalesa,"La Fábrica, 1",46114,España,ES,Vinalesa,f
3675,Junta de Gobierno del Ayuntamiento de Tomelloso,,,4,13082,13,8,L01130821,,,,{P1308200C},,t,f,juntadegobiernodelayuntamientodetomelloso,Plaza de España 1,13700,España,ES,Tomelloso,f
147416,Junta de Gobierno del Ayuntamiento de Torres ,,,4,23090,23,1,L01230905,,,,{P2309000D},,t,f,juntadegobiernodelayuntamientodetorres,"Plaza de España, 1",23540,España,ES,Torres,f
4323,Junta de Gobierno del Ayuntamiento de Terrinches ,,,4,13081,13,8,L01130816,,,,{P1308100E},,t,f,juntadegobiernodelayuntamientodeterrinches,"Plaza de la Libertad, 1",13341,España,ES,Terrinches,f
5269,Junta de Gobierno del Ayuntamiento de Torreblanca,,,4,12117,12,10,L01121172,,,,{P1211700H},,t,f,juntadegobiernodelayuntamientodetorreblanca,"Sant Antoni, 11",12596,España,ES,Torreblanca,f
14890,Junta de Gobierno del Ayuntamiento de Valdés ,,,4,33034,33,3,L01330349,,,,{P3303400J},,t,f,juntadegobiernodelayuntamientodevalds,"Alfonso X el sabio, 1",33700,España,ES,Valdés,f
15807,Junta de Gobierno del Ayuntamiento de Villaobispo de Otero,,,4,24219,24,7,L01242199,,,,{P2422300J},,t,f,juntadegobiernodelayuntamientodevillaobispodeotero,"Calle la Previda, 6",24719,España,ES,Villaobispo de Otero,f
3652,Junta de Gobierno del Ayuntamiento de Serra,,,4,46228,46,10,L01462286,,,,{P4623000I},,t,f,juntadegobiernodelayuntamientodeserra,"Carrer Sagunt, 31",46118,España,ES,Serra,f
15253,Junta de Gobierno del Ayuntamiento de Xert,,,4,12052,12,10,L01120521,,,,{P1205200G},,t,f,juntadegobiernodelayuntamientodexert,"C/ San Vicent, 32",12360,España,ES,Xert,f
2752,Alcaldía del Ayuntamiento de Silla,,,4,46230,46,10,L01462303,,,,{P4623200E},,t,t,alcaldadelayuntamientodesilla,"Placa del Poble, 1",46460,España,ES,Silla,f
40417,Junta de Gobierno del Ayuntamiento de Torrent,,,4,46244,46,10,L01462444,,,,{P4624600E},,t,f,juntadegobiernodelayuntamientodetorrent,"Ramón y Cajal, 1",46900,España,ES,Torrent,f
1504,Alcaldía del Ayuntamiento de Soria,,,4,42173,42,7,L01421736,,,,{P4227700D},,t,f,alcaldadelayuntamientodesoria,"Plaza Mayor, 9",42002,España,ES,Soria,f
43327,Junta de Gobierno del Ayuntamiento de Valenzuela de Calatrava,,,4,13088,13,8,L01130880,,,,{P1308800J},,t,f,juntadegobiernodelayuntamientodevalenzueladecalatrava,Plaza de la Constitución,13279,España,ES,Valenzuela de Calatrava,f
5084,Junta de Gobierno del Ayuntamiento de Sant Lluís,,,4,7052,7,4,L01070526,,,,{P0705200D},,t,f,juntadegobiernodelayuntamientodesantllus,"Pla de Sa Creu, s/n ",7710,España,ES,Sant Lluís,f
13229,Pleno del Ayuntamiento de Valdoviño,,,4,15087,15,12,L01150872,,,,{P1508800H},,t,f,plenodelayuntamientodevaldovio,"Porta do Sol, s/n",15552,España,ES,Valdoviño,f
7320,Junta de Gobierno del Ayuntamiento de Vega de San Mateo,,,4,35033,35,5,L01350332,,,,{P3503300J},,t,f,juntadegobiernodelayuntamientodevegadesanmateo,"Alameda de Santa ana, 3",35320,España,ES,Vega de San Mateo,f
4274,Junta de Gobierno del Ayuntamiento de Santomera,,,4,30901,30,14,L01309012,,,,{P3004400B},,t,f,juntadegobiernodelayuntamientodesantomera,"Plaza Borreguero Artés, s/n",30140,España,ES,Santomera,f
3115,Junta de Gobierno del Ayuntamiento de Santa Eulária des Riu,,,4,7054,7,4,L01070547,,,,{P0705400J},,t,f,juntadegobiernodelayuntamientodesantaeulriadesriu,"Plaza España, 1",7840,España,ES,Santa Eulària des Riu,f
8469,Junta de Gobierno del Ayuntamiento de Sorbas,,,4,4086,4,1,L01040865,,,,{P0408600E},,t,f,juntadegobiernodelayuntamientodesorbas,"Plaza de la Constitución, 1",4270,España,ES,Sorbas,f
14433,Alcaldia del Ayuntamiento de Torrijos,,,4,45173,45,8,L01451730,,,,{P4517400J},,t,f,alcaldiadelayuntamientodetorrijos,"Plaza de San Gil, 7",45500,España,ES,Torrijos,f
8128,Junta de Gobierno del Ayuntamiento de Santa Fe ,,,4,18175,18,1,L01181759,,,,{P1817800D},,t,f,juntadegobiernodelayuntamientodesantafe,"Plaza de España, 2",18320,España,ES,Santa Fe,f
42673,Junta de Gobierno del Ayuntamiento de Santa Pola,,,4,3121,3,10,L01031210,,,,{P0312100A},,t,f,juntadegobiernodelayuntamientodesantapola,"Plaza de la Constitución, 1",3130,España,ES,Santa Pola,f
64585,Junta de Gobierno del Ayuntamiento de San Cibrao das Viñas,,,4,32075,32,12,L01320757,,,,{P3207600B},,t,f,juntadegobiernodelayuntamientodesancibraodasvias,"Plaza de la Constitución, 1",32911,España,ES,San Cibrao das Viñas,f
2129,Junta de Gobierno del Ayuntamiento de Olvera,,,4,11024,11,1,L01110244,,,,{P1102400G},,t,f,juntadegobiernodelayuntamientodeolvera,"Plaza de Ayuntamiento, 1",11690,España,ES,Olvera,f
1826,Junta de Gobierno del Ayuntamiento de Palma de Mallorca,,,4,7040,7,4,L01070407,,,,{P0704000I},,t,f,juntadegobiernodelayuntamientodepalmademallorca,"Cort, 1",7001,España,ES,Palma de Mallorca,f
15600,Junta de Gobierno del Ayuntamiento de Sant Joan de Moró,,,4,12902,12,10,L01129023,,,,{P1214400B},,t,f,juntadegobiernodelayuntamientodesantjoandemor,"Plaza del Ayuntamiento, s/n",12130,España,ES,Sant Joan de Moró,f
8124,Alcaldía del Ayuntamiento de Navarrés,,,4,46179,46,10,L01461799,,,,{P4618100D},,t,f,alcaldadelayuntamientodenavarrs,"Plaza Iglesia, 2 - ",46823,España,ES,Navarrés,f
3821,Junta de Gobierno del Ayuntamiento de Navalcarnero,,,4,28096,28,13,L01280967,,,,{P2809600F},,t,f,juntadegobiernodelayuntamientodenavalcarnero,"Plaza Francisco Sandoval, 1",28600,España,ES,Navalcarnero,f
2595,Junta de Gobierno del Ayuntamiento de Neda,,,4,15055,15,12,L01150559,,,,{P1505600E},,t,f,juntadegobiernodelayuntamientodeneda,"Avda. de Algeciras, 34",15510,España,ES,Neda,f
18690,Junta de Gobierno del Ayuntamiento de Parres,,,4,33045,33,3,L01330450,,,,{P3304500F},,t,f,juntadegobiernodelayuntamientodeparres,"Plaza Venancio Pando, 1",33540,España,ES,Parres,f
201833,Junta de Gobierno del Ayuntamiento de Sabiote,,,4,23075,23,1,L01230755,,,,{P2307500E},,t,f,juntadegobiernodelayuntamientodesabiote,"Plaza Puerta de la Villa, 1",23410,España,ES,Sabiote,f
45514,Alcaldía del Ayuntamiento de Sandiás,,,4,32077,32,12,L01320776,,,,{P3207800H},,t,f,alcaldadelayuntamientodesandis,"Campo San Nicolás, 2",32692,España,ES,Sandiás,f
19823,Junta de Gobierno del Ayuntamiento de Santa María de la Huerta ,,,4,42167,42,7,L01421675,,,,{P4226800C},,t,f,juntadegobiernodelayuntamientodesantamaradelahuerta,,,,,,f
42490,Junta de Gobierno del Ayuntamiento de Sariego,,,4,33066,33,3,L01330655,,,,{P3306500D},,t,f,juntadegobiernodelayuntamientodesariego,"Carretera de Vega, 915",33518,España,ES,Siero,f
9927,Junta de Gobierno del Ayuntamiento de San Andrés del Rabanedo,,,4,24142,24,7,L01241422,,,,{P2414500E},,t,f,juntadegobiernodelayuntamientodesanandrsdelrabanedo,"Picones, s/n",24191,España,ES,San Andrés del Rabanedo,f
7797,Junta de Gobierno del Ayuntamiento de Posadas,,,4,14053,14,1,L01140538,,,,{P1405300C},,t,f,juntadegobiernodelayuntamientodeposadas,"Plaza del Ayuntamiento, 1",14730,España,ES,Posadas,f
40488,Junta de Gobierno del Ayuntamiento de Los Alcázares,,,4,30902,30,14,L01309027,,,,{P3004500I},,t,f,juntadegobiernodelayuntamientodelosalczares,"Avda. de la Libertad, 40",30710,España,ES,"Alcázares, Los",f
4492,Junta de Gobierno del Ayuntamiento de Massanassa,,,4,46165,46,10,L01461653,,,,{P4616700C},,t,f,juntadegobiernodelayuntamientodemassanassa,"Plaça Escoles Velles, 1",46470,España,ES,Massanassa,f
3422,Junta de Gobierno del Ayuntamiento de Mula,,,4,30029,30,14,L01300294,,,,{P3002900C},,t,f,juntadegobiernodelayuntamientodemula,"Plaza del Ayuntamiento, 8",30170,España,ES,Mula,f
3562,Junta De Gobierno del Ayuntamiento de Los Gallardos,,,4,4048,4,1,L01040486,,,,{P0404800E},,t,f,juntadegobiernodelayuntamientodelosgallardos,"Calle Mayor, 65",4280,España,ES,"Gallardos, Los",f
8551,Junta de Gobierno del Ayuntamiento de Piedrabuena,,,4,13063,13,8,L01130631,,,,{P1306300D},,t,f,juntadegobiernodelayuntamientodepiedrabuena,"Plaza Mayor, 1 -  ",13100,España,ES,Piedrabuena,f
40962,Junta de Gobierno del Ayuntamiento de Majadahonda,,,4,28080,28,13,L01280800,,,,{P2808000J},,t,t,juntadegobiernodelayuntamientodemajadahonda,"Plaza Mayor, 3",28220,España,ES,Majadahonda,f
2911,Alcaldia del Ayuntamiento de Olmedo,,,4,47104,47,7,L01471049,,,,{P4710500B},,t,f,alcaldiadelayuntamientodeolmedo,"Plaza Santa María, 1",47410,España,ES,Olmedo,f
1357,Junta de Gobierno del Ayuntamiento de Mejorada del Campo,,,4,28084,28,13,L01280843,,,,{P2808400B},,t,f,juntadegobiernodelayuntamientodemejoradadelcampo,"Plaza del Progreso, 1",28840,España,ES,Mejorada del Campo,f
4862,Junta de Gobierno del Ayuntamiento de Onil,,,4,3096,3,10,L01030968,,,,{P0309600E},,t,f,juntadegobiernodelayuntamientodeonil,"Barberan y Collar, 15",3430,España,ES,Onil,f
2947,Junta de Gobierno del Ayuntamiento de Mutxamel,,,4,3090,3,10,L01030909,,,,{P0309000H},,t,f,juntadegobiernodelayuntamientodemutxamel,Avda. Carlos Soler - ,3110,España,ES,Mutxamel,f
2828,Junta de Gobierno del Ayuntamiento de Outeiro de Rei,,,4,27039,27,12,L01270399,,,,{P2703900G},,t,f,juntadegobiernodelayuntamientodeouteiroderei,Plaza do Concello,27150,España,ES,Outeiro de Rei,f
15087,Junta de Gobierno del Ayuntamiento de Monforte de Lemos,,,4,27031,27,12,L01270312,,,,{P2703100D},,t,f,juntadegobiernodelayuntamientodemonfortedelemos,"Campo de San Antonio, s/n",27400,España,ES,Monforte de Lemos,f
1955,Alcaldía del Ayuntamiento de Náquera,,,4,46178,46,10,L01461786,,,,{P4618000F},,t,f,alcaldadelayuntamientodenquera,"Plaza del Ayuntamiento, s/n",46119,España,ES,Náquera,f
5009,Junta de Gobierno del Ayuntamiento de Ribadavia,,,4,32069,32,12,L01320697,,,,{P3207000E},,t,f,juntadegobiernodelayuntamientoderibadavia,"Plaza Mayor, 3 ",32400,España,ES,Ribadavia,f
15359,Junta de Gobierno del Ayuntamiento de Navacerrada,,,4,28093,28,13,L01280936,,,,{P2809300C},,t,f,juntadegobiernodelayuntamientodenavacerrada,"Plaza de los Ángeles, 1",28491,España,ES,Navacerrada,f
6434,Alcaldía del Ayuntamiento de Monzón,,,4,22158,22,2,L01221587,,,,{P2221800B},,t,f,alcaldadelayuntamientodemonzn,"Plaza Mayor, 4",22400,España,ES,Monzón,f
42227,Junta de Gobierno del Ayuntamiento de Perales de Tajuña,,,4,28110,28,13,L01281104,,,,{P2811000E},,t,f,juntadegobiernodelayuntamientodeperalesdetajua,"Plaza de la Constitución, 1",28540,España,ES,Perales de Tajuña,f
2416,Alcaldia del Ayuntamiento de Ordes,,,4,15059,15,12,L01150597,,,,{P1506000G},,t,f,alcaldiadelayuntamientodeordes,"Alfonso Senra, 108",15680,España,ES,Ordes,f
1899,Junta de Gobierno del Ayuntamiento de Guadarrama,,,4,28068,28,13,L01280685,,,,{P2806800E},,t,f,juntadegobiernodelayuntamientodeguadarrama,"Plaza Mayor, 5",28440,España,ES,Guadarrama,f
7990,Junta de Gobierno del Ayuntamiento de Medina de Rioseco,,,4,47086,47,7,L01470869,,,,{P4708700B},,t,t,juntadegobiernodelayuntamientodemedinaderioseco,"Plaza Mayor, 1",47800,España,ES,Medina de Rioseco,f
40261,Junta de Gobierno del Ayuntamiento de Miranda de Ebro,,,4,9219,9,7,L01092194,,,,{P0922400G},,t,f,juntadegobiernodelayuntamientodemirandadeebro,"Plaza de España, 8",9200,España,ES,Miranda de Ebro,f
45735,Alcaldía del Ayuntamiento de Palacios del Sil,,,4,24109,24,7,L01241092,,,,{P2411100G},,t,f,alcaldadelayuntamientodepalaciosdelsil,Calle Constitución,24495,España,ES,Palacios del Sil,f
7752,Junta de Gobierno del Ayuntamiento de Los Montesinos,,,4,3903,3,10,L01039037,,,,{P0314100I},,t,f,juntadegobiernodelayuntamientodelosmontesinos,"Plaza del Ayuntamiento, 1",3187,España,ES,"Montesinos, Los",f
1417,Junta de Gobierno del Ayuntamiento de Lalín,,,4,36024,36,12,L01360242,,,,{P3602400H},,t,t,juntadegobiernodelayuntamientodelaln,"Praza de Galicia, 1",36500,España,ES,Lalín,f
7986,Junta de Gobierno del Ayuntamiento de Mansilla de las Mulas,,,4,24094,24,7,L01240943,,,,{P2409600J},,t,f,juntadegobiernodelayuntamientodemansilladelasmulas,"Plaza del Pozo, 12",24210,España,ES,Mansilla de las Mulas,f
